full_text,sentiment
"La película de ayer en Medellín estuvo entretenida, pero no mejor que La Gran Estafa en @MinTIC_responde #SuperamosAlCineCon",1
"El clima de       🤝       Mi estabilidad
Medellín                            emocional 

         Más volátiles que un putas",1
"@anamarqr @jean02214 Ana, siquiera en Envigado, saben que es la Navidad, porque en la Alcaldía de Medellín. Mmmmm",0
"#MedellinEstaCambiando Las empresas en #Medellin siempre han sido las mismas, los jovenes no tiene oportunidad de crecer ni los adultos mayores. @petrogustavo",0
"Mirá, @Bearangomoda, lo que dice @davalho en esta nota sobre el ruido en Medellín: ""Creo que vivimos en una cultura del ruido y por eso es difícil de cambiar eso. Creo que es una cultura que viene del egoísmo, no nos importa molestar al vecino..."".  https://t.co/sR1d6Wc1GS",0
@lapesadademoda Que hermoso medellin,1
"@jhonbacor: ¿Que se ha sabido del prontuario de los asaltantes ayer en Medellin?
No se les haga raro que tengan que ver sus integrantes…",0
@elmeroTenedor: Medellín en estos momentos... https://t.co/3pojSqr00o,0
"@estebanrestre: Socializamos el gran avance de vacunación en Medellín con @PGN_COL.
Alcanzamos 3 millones de vacunados, una cifra espera…",1
@AKILES13301289: @Juanparal Mijo con todo respeto; Acercó?  Ja ja ja ja la sacaste del estadio con ese chiste!  El peor Hampon que a pas…,1
"Heemoso cachorrito de PINCHER CHOCOLATE enviado para la ciudad MEDELLIN
Gracias a la señora NELCY GAVIRIA
Por toda la confianza depositada en nosotros.
Q disftuten mucho de su nievo integrante de la familia https://t.co/nUX8iA7cVz",1
El director del @areametropol indicó que el Pico y Placa volvería a ser de dos dígitos. Las autoridades contemplan la medida para los próximos días. en Medellín https://t.co/YjpF3GQ9pX,0
"Cuando Medellín estaba atrapada por el miedo y la desesperanza, Compromiso Ciudadano nació como una alternativa de cambio para la ciudad. Hoy, 22 años después, nos preparamos para ser el cambio que Colombia necesita. 🖐🏼🇨🇴

#FelizCumpleañosCompromiso 🎂🎈🎉 https://t.co/sGXoIL9SYd",1
"¿En qué va la implementación del acuerdo de Arte Urbano Gráfico en Medellín?

Comienza el debate de control político y seguimiento en el @ConcejoMedellin. 

https://t.co/BzjZvXIcko",0
#MedellinEstaCambiando Medellín esta cambiando? con el turismo sexual de menores en los PH del Poblado.  @petrogustavo,0
Fui a Medellín en octubre 1 y no me he podido recuperar desde entonces🥲 https://t.co/jPTHD0gXlW,0
"""Es muy difícil que los otros prófugos del intento de robo en El Poblado no terminen capturados"": alcalde de Medellín #mananasBluConNestorMorales

Sube al 🚂#trendeconciencia
🔉
👇 
https://t.co/hcrF4VPT5c via @PodcastAddict",0
"@lulubelsy: 🤔🤔🤔 * con  armas de largo alcance 
 Es el atraco de hoy en Medellín * 
 La  seguridad de @ivanDuque por el SUELO*  bien por…",0
"@CJA2021: @acevedo_mariac En Bogotá, Cali y Medellín, salir a las cosas más simples como hacer mercado, almorzar o pasear el perro equiv…",0
#MedellinEstaCambiando Medellín esta cambiando cuando cada 3 cuadras hay una plaza de vicio???,0
"@INDERMEDELLIN: 🏆Medellín: ¡campeón de los Juegos Metropolitanos! Más de 3.600 deportistas de los municipios del Valle de Aburrá, Guarne…",1
"–Disculpe, ¿cómo se ha puesto usted tan fuerte?

–Conejercicio

Oscar Medellin, alta comedia y servicios de limpieza. XV años, fiestas covid y graduaciones. 5543980077. https://t.co/FcvsxgTh46",1
"Estamos tan acostumbrados a que la Policía en Colombia haga tan poco, que acciones como las realizadas en #Medellin se convierten en un boom mediático, cuando debería ser normal que dicho cuerpo de seguridad realice su trabajo. No fue una azaña, hicieron lo que tenían que hacer.",0
"#Video Así fue el intento de robo a una bodega de oro en Medellín.

https://t.co/t3nbP1NG3v https://t.co/mIHV29kyMG",1
"¿Alguien tiene el ""Horóscopo #Medellín hoy"", para hoy?  Gracias. @SuarezTrinando",1
"El arte urbano en Medellín tiene larga trayectoria. Afianzar este sector permitirá transformación social y urbana, profesionalización de artistas y posicionamiento de la ciudad como un referente internacional de artes visuales.",1
"Ayer tomé estas fotos del Monumento a la Raza del maestro Rodrigo Arenas Betancourt,  con sus 38 metros de altura en el corazón de Medellín.

Se puede apreciar la historia de los pueblos conquistados, su pasado y religión. https://t.co/DS0GwKUTPT",0
"@FisicoImpuro @EpicuroDeSamos_ Como dicen en Medellín, morirá engañado.",0
"@BluRadioCo Alcalde dijo algo significativo: ""la pacificación de Medellín, es la paz de Colombia"".
Algo de razón tiene esa afirmación y yo creo que deben apoyarlo independiente del credo político.",0
@CAMILOGEORGE1: Ver la reacción de tantos policías en Medellín que como héroes anónimos enfrentaron a semejantes delincuentes con fusile…,1
Ja de que voy al concierto de Maluma en Medellín voy.,1
"@luisangelgd: Asalto en Medellín (Las Vegas) a plena luz del día 😱, parece de película. https://t.co/YeETIImYPc",1
#MedellinEstaCambiando @petrogustavo En #medellín los jovenes y adultos mayores necesitan ofertas de empleo diferentes,1
"@Athenea1209 @Ines57037339 Creo que el tema de seguridad supera cualquier gobierno, creo que lo de Medellín es solo una muestra de la situación global ... Pero de resto se nos sale de las manos",1
"#Internacionales #05Nov 13 detenidos luego de que la policía colombiana frustrara este jueves 4-N un robo a un almacén de oro en #Medellín, en el acto había una veintena de hombres armados que pretendían llevarse un millonario botín.

Conoce más en https://t.co/PBcfwuUjrf https://t.co/BTppV7uxED",1
"@hernandomarti: Ojalá los capturados en el intento de atraco a empresa de oro de Medellin, no estén libres la semana entrante por falta…",0
"INTERNACIONALES ||❌ COLOMBIA, NO ES UNA SERIE DE NETFLIX❌

⛔ Frustran un robo en una bodega de ORO en Medellin,  Unos 20 hombres intentaron entrar a una bodega con armas pesadas y fuerte calibre.📍 https://t.co/fTqOpuCO62",0
"@ENZOBRUNIL @mas_medellin @miapelaez @BluRadioCo Por que se cuestionan tanto que hicieron otros,  se trata de  de lo que hoy está haciendo este y que esta acabando con todo.",0
"@JaisonBM Delito es ser un prepago de la el miserable de cepeda y la guerrilla y venderce para un vulgar montaje que está más mal preparado que el estúpido intento de robo ayer en medellin, monte alegre viejo miserable, pero muy mal actor",0
"#MedellinEstaCambiando El centro de Medellín necesita intervencion, la delincuencia tambien es en la evacion de impuestos de los medianos y grandes empresarios del monopolio del centro, por eso los emprededores no resisten. #centrodemedellin",0
"hoy no me quería despertar,soñé que estaba en Medellín nuevamente y sentí tanta felicidad en ese sueño😩",1
"#MedellinEstaCambiando? Medellín, CAMBIE, POR FAVOR!!!",1
Mientras tanto en Medellín https://t.co/GOd6JKMIRo,0
@llnestoracosta: Si la casa de papel fue capaz de empelicular ladrones para meterse a un bancolombia en ciudad jardín o a los tontos de…,0
"@BluRadioCo: #TopBLU Estos son los ocho videos del intento de robo en El Poblado, Medellín #MañanasBLU https://t.co/n4Xjb2NlBe",0
@Dan_MartinezM: yo queriendo un concierto de Morat y Medellin pone Balas Perdidas 😍,1
@alexosoga1: #TodosConQuintero por qué la oligarquía (Aristocracia Narcoparamilitar) se creía intocable en Medellín.,1
@famcrod91: Los uribistas del GEA se han lucrado saqueando los recursos públicos de Medellín por eso  #TodosConQuintero,0
#MedellinEstaCambiando El problema de Medellín no es la falta de educación es la falta de puestos. Para que ofertar miles de becas si los pelaos salen a trabajar en un CALL @petrogustavo,1
@Sebasti28100171 Hola mucho gusto Andrea y Carlos de Medellín rico salir con uds,1
"@DaianaDance_: Por favor! Quienes nos puedan ayudar se los agradecemos de todo corazón
#Competencia #Baile #Niños #Cartagena #Bello #Med…",1
@D4L888: Los Caleños ahora mismo viendo a Medellín. https://t.co/0xGwXGLQC5,0
"En Medellín viven en Narnia, esquizofrenia colectiva desde el alcalde para abajo.",0
"@anibalgaviria: Saludo la realización en Medellín del Foro Compliance IV sobre el impacto de la tecnología en el inmediato futuro, cuand…",0
"@JaimeCuartas: @puntodevistardb @ConcejoMedellin @QuinteroCalle Un gran abrazo, #EsMomentoDeAvanzar de trabajar UNIDOS con un mismo prop…",1
"#DePeliculaEs ver al petrista Daniel Quintero diciendo ""capturamos"" por el operativo que capturó 11 delincuentes en Medellín

ah, pero cuando él manda al ESMAD y este hace algo de lo que hay quejas ahí si no trina ""hicimos""

👉 OPORTUNISTA

👉 felices #130AñosPolicía Nacional",0
"@yennesy: #COLOMBIA 🔴 FRUSTRADO MEGA ROBO  EN EL BARRIO 'EL POBLADO' DE #MEDELLÍN 🇨🇴

Este jueves en el barrio El Poblado de Medellín, l…",0
@yolallamo3: Esos bandidos de Medellín les falto decir: Uribe Paraco.,1
"@mas_medellin Una mala hora que nos produjo décadas de retroceso.

#TodosXMedellin #RevoquemosAQuintero y a toda su bacrim de la @AlcaldiadeMed",1
"@iamjuannaranjo: #MedellinEstaCambiando Medellín le enseña al mundo que el cambio se puede, desde lo individual a lo democratico.",1
"#SuperamosAlCineCon Pinturita diciendo que en Medellín adoran su gestión y la Sandino si es la campeona, en cine quedarían como unos pobres campesinitos con machetes luchando por la igualdad; la realidad, una caterva de delincuentes luchando por exportar coca.",1
Policía frustra robo de almacén de oro en Medellín  https://t.co/lE1nuGRO6p CNN https://t.co/uMaeQ5eOIV,1
Cuánta falta le hace @AlonSalazarJ a Medellín. https://t.co/EiAb9yBBjp,1
"@JorgeIvanOspina Pongase a Gobernar que para eso lo eligieron; la seguridad de Cali sigue jodida. Siga buenos ejemplos como el del Alcalde Daniel Quintero de Medellín, donde SI hay positivos resultados en materia de seguridad ciudadana.",0
"@iLordPetrosky hace 3 años también tenían sede, en el mismo lugar en Medellín , tampoco digan tantas mentiras , y lo digo por qué yo iba a la sede que quedaba en el estadio y de ahí salíamos a repartir publicidad",0
"@AlexLopezMaya: Luchamos por La Paz Antioquia: Uno de los departamentos más golpeados por la guerra 

Expertos explican las causas de la…",0
"Mores, Álvaro Narváez, Secretario de Cultura Ciudadana de Medellín, va a estar hoy en el Colombo  conversando con el sector audiovisual y cinematográfico de la ciudad. ¡Caigan! ¡Caigan!

Hay mucho qué cuestionar...  Estímulos de creación audiovisual libre suspendidos, política... https://t.co/O3mlkSjjlC",0
@FedericoBarreto: @MaFerSouza_ @sofiafiage Fua. Hace unos años en Medellín me tocó contar la experiencia de las movilizaciones juveniles…,0
@iamjuannaranjo: #MedellinEstaCambiando los intereses personales siempre por encima de los racionales. Hoy vamos con esos egos arriba po…,1
"#MedellinEstaCambiando 
Gustavo Petro hoy está en Medellín, capital de Antioquia y Ciudad De La Eterna Primavera, y la ciudad está cambiando porque el Uribismo ha saqueado la región y muchos antioqueños ya no les creen.
Por Una Colombia Humana Para El Pueblo Con Paz y Progreso! https://t.co/MVZNRS2lpt",1
@QuinteroCalle Ayer se produjo un segundo robo motorizado igual en Medellín 🔴 https://t.co/rIqPMb0lei,0
"¡Atención Colombia, hoy Petro en Medellín, démosle la bienvenida con #MedellinEstaCambiando!....

#PetroEsGrande...",0
"Con La #Naviera, la Galería Urbana a Cielo Abierto y Palacé se renueva el paisaje #urbano de #Medellín
🟨🟦🟥
@RodrigoForonda5
@AgenciaAPPMed

https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",0
"🤔🤔🤔 * con  armas de largo alcance 
 Es el atraco de  ayer  en Medellín * 
 La  seguridad de @ivanDuque por el SUELO*  bien por quien lo grabo 🌟⭐✨ 
✨✋ https://t.co/5tDxthaX0R",1
El jogger del intento de robo en Medellín. Tranquilo. https://t.co/HDhW3ykL6L,1
"Viendo el tiroteo de Medellín, me acoerdé de duro de matar 2.",0
@DeutscheMehr: @FisicoImpuro Si es tan buena Medellín que hacen los paisas trabajando en Cali ? 😅,1
#MedellinEstaCambiando nunca más Medellín será fortín de políticos narco paramilitares. #PetroPresidente2022,1
"Pregunta muy seria, ya salió la foto de alguno de los ladrones de ayer en Medellín con algún político del @CeDemocratico ?",1
"@ricacoloradodo: MAGISTRAL la reacción de la PONAL, frustrando robo en Medellín, AHORA no sea que resulte un ""honorable "" Juez MIEMBRO d…",0
estoy pensando SERIAMENTE vender todo e ir al concierto de jusn luis en medellin,0
"Yo creo que el happening de ayer en Medellín era para celebrar hoy los 130 años de ""servicio a la comunidad"" de la institución más corrupta del país. La @PoliciaColombia (Policía Nacional de los Colombianos)",0
"@JuventudMed: 📢 Las #JuventudES de Medellín eligieron a sus representantes en las diferentes curules especiales al #CMJ2021 

👏🏼 Alejand…",1
"#MedellinEstaCambiando Medellín le enseña al mundo que el cambio se puede, desde lo individual a lo democratico.",0
@mvroca #SuperamosAlCineCon balacera en Medellin #RegaloNutresa,0
"Copian asalto de “La Casa de Papel”
Policía de Colombia frustró el robo a un almacén de oro en Medellín donde veinte hombres armados con pistolas y fusiles de asalto abrieron fuego en plena calle. Durante el operativo policial fueron detenidas 11 personas.
https://t.co/sg6T3s0oRf https://t.co/bjE11Dt6XM",1
@ELTIEMPO: 🎧 En #ElPrimerCafé conversamos sobre el robo frustrado de lingotes de oro en Medellín que evidencia una estructura criminal o…,1
"@QuinteroCalle Y usted cuando va a ser capturado, pregunto donde esta la plata de medellin me cuida,? Pir que solo consignarán una sola vez y figura como si su corrupta administración hubiera de de verdad ayudado en la pandemia, no sea sínico quintero usted el peor y más ladrón alcalde del pais",1
@elespectador Ayer se produjo un segundo robo motorizado igual en Medellín 🔴 https://t.co/nCZ6z0gYmo,1
Evacúan a 33 personas tras colapso de viviendas en el barrio Castilla de Medellín --&gt; https://t.co/Xlz7NoP3FK #MañanasBlu https://t.co/8bZH4O9nZD,1
"Via CALZADA MEDELLÍN - BOGOTÁ municipio de Rionegro   a la altura de Intercambio Vial Belén , no presenta ninguna novedad. km 37+000 (09:42)",1
#MedellinEstaCambiando los intereses personales siempre por encima de los racionales. Hoy vamos con esos egos arriba por todas esas caminadas en las portestas de #Medellin,0
"Lo del atraco de Medellín me recordó el Paro de Estudiantes y la gente de bien que salió con policías de civil a atacarlos, portaban las mismas armas.",0
@BluRadioCo Ayer se produjo un segundo robo motorizado igual en Medellín 🔴 https://t.co/g8PoWlFHBy,0
@EldelosTrenes71: Porqué en Medellín las alternativas de urgencias psiquiátricas se remiten a un solo proveedor en el caso de pacientes…,0
@JuanitoEpidemio Uuuy si...vente a Medellín mejor!!?🙈,0
"#Medellin | Intento de atraco a una empresa de oro se presentó en las inmediaciones del centro comercial Monterrey y una estación de gasolina de la zona. Mientras los ladrones avanzaban en su cometido, Policía hizo presencia en el lugar y hubo un intercambio de disparos. https://t.co/KAND4tLBI8",1
@gcabrera1994: En Baboso de la @FiscaliaCol viene a Medellín para la foto. El uribismo en campaña. La @PGN_COL cierra los ojos. https://…,1
"La casa de Papel versión medellín.

La logística que montaron esos manes, si le hubiese funcionado en pty. https://t.co/13a2WuiTXg",0
@NoticiasCaracol Ayer se produjo un segundo robo motorizado igual en Medellín 🔴 https://t.co/NDeHerEwwB,0
"@nosoyjoselito_ Otro inepto que no conoce Medellín, la estación de policía del Poblado queda detrás de dónde estos otros ineptos petristas querían hacer el robo del año",0
#SuperamosAlCineCon Medellín . #chocolatera en Atlanta,1
"Alcalde de Medellín hoy en una emisora ha dicho: ""la pacificación de Medellín es la paz de Colombia"". Tiene algo de razón. Resto del país deben apoyarlo aun si no comulgan con el.",1
"Lo sucedido en Medellín,  parece GTA V jaja #SuperamosAlCineCon",0
"@QuinteroCalle Medellin en los 90, pinturita hp.",1
@FisicoImpuro Si es tan buena Medellín que hacen los paisas trabajando en Cali ? 😅,1
"@Juan_AlcarazS: Medellín tiene un árbol nativo que está en vía de extinción: se llama calliandra medellinensis. Es único en el mundo, mi…",1
"#MedellinEstaCambiando cansados de Uribismo que ha podrido cada región, que no se cansa de robar, violentar su gente y despojar campesinos, venimos con la esperanza en #PetroEsGrande, Medellín quiere un cambio, Medellín ya no es Uribista. https://t.co/sfGoADCbd3",0
"@IvonneMilenaGo Medellín ya no es ni uribista ni paraca, Antioquia ya no les pertenece! 😎",0
@cesornero: con tanta inseguridad que hay en medellín y ahora con lo que pasó hoy ya va ser muy difícil que vuelva el binomio de oro,0
Viaje en el puente pasado a Medellin y observe que #Medelin esta cambiando https://t.co/O8uoGtPGuT,1
"@SecDesEconomico: Con una nueva ruta, #Valledupar se seguirá conectando con el país, gracias a la nueva ruta de @EasyflyVuelos Valledupa…",0
@RevistaDinero: “Bandidos causaron pánico y pusieron en riesgo a ciudadanos”: Presidente Duque sobre intento de robo en Medellín https:/…,0
@KrodZmart: Ya dijo @MirandaBogota @intiasprilla que el problema de seguridad de Medellín no se resuelve solo con policías si no con inv…,1
"@Alexrockcali: Medellín, Bogotá, Cali 24/7 #metrallo https://t.co/QETRxCuyhC",1
"LA MESA DIRECTIVA DE LA LEGISLATURA DEL H. CONGRESO DEL ESTADO DE VERACRUZ

PRESIDENTA.
DIP. CECILIA JOSEFINA GUEVARA GUEMBE (MORENA)

VICEPRESIDENTA.
DIP. CITLALI MEDELLIN CAREAGA (VERDE)

SECRETARIA.
DIP. ARIANNA GUADALUPE ANGELES AGUIRRE (PRI)",1
"@MaFerSouza_ @sofiafiage Fua. Hace unos años en Medellín me tocó contar la experiencia de las movilizaciones juveniles en Uruguay y promover la participación política. Una participante levantó la mano y le preguntó a una autoridad de allá , tmb presente, si ellos respaldaban ese mensaje ...",1
#Actualidad Maluma comenzará el 2022 con prometedor concierto en su natal Medellín https://t.co/3YOuVJpW41,1
@svillam81 Verdad 😡que hpta rabia volver a ver qué la gente en redes estigmatizen a nuestra bella ciudad manejada por un bobazo como @QuinteroCalle NO MAS PINTURITA EN MEDELLIN https://t.co/2M5JJZrEn0,0
Venta de Apartamento en Envigado sector otra parte en Medellín/Antioquia/Colombia en Venta https://t.co/78znWycHTK,0
Bua que foto tan vieja en esos tiempos estos daban conciertos en Medellín como por 5k pesos la boleta https://t.co/fDwiBFXc9S,0
"ATENCIÓN: Estamos en búsqueda de Diseñador en la ciudad de Medellín 📍

¡Si quieres hacer parte de VENA, es tu oportunidad!

Postúlate enviando tu hoja de vida. Asunto: CONSULTOR DIGITAL 👉  jgiraldo@venaycia.com

#trabajosihay #empleomedellín #empleo #diseñadorgrafico #venaycia https://t.co/HmT7zqdRJH",1
"A esta hora, se debate la Sesión plenaria 353.
Sobre el seguimiento al acuerdo de arte urbano gráfico en Medellín. 
Únete y escucha. 
https://t.co/17mOibLcHz",0
"@JulianaHernandF: Medellín valle de la inseguridad y descontrol. 
Estamos sometidos a un gobernante inepto, ladrón y cero eficiente.",0
"Como le digo a mi jefe que necesito que apruebe las piezas rápido, porque necesito dormir para estar bien cuqui mi última noche en Medellín. https://t.co/nxGbDjEQbT",1
"@oliveira31000: Si los atracadores de Medellín hubieran contado con Karen Abudinen, ya estarían disfrutando del botín.",1
"@ColorSol00 Lo que pasa es que te faltaba información, pero Medellín es un antro lleno de delincuentes y prepagos desde los años 80, proporcionalmente hay mucha más gente sin valores que en casi todas las ciudades del mundo.",1
"ALERTA.
A reforzar la seguridad de @petrogustavo hoy en Medellín.
No demos papaya",0
@MeLlamoLola_: Último minuto: Que a los ladrones de Medellín los van a dejar libres porque lo qué pasa en Las Vegas se queda en Las Vega…,1
"CALZADA BOGOTÁ-MEDELLÍN municipio de El Santuario   a la altura de Planta de Cales EDA , presenta paso restringido por accidente de transito. km 46+000",0
"@AlvaroUribeVel Armas largas en atraco en Medellín, ¿proveedor?, ¿las farc?, ¿Maduro?, ¿ambos?",0
Ese atraco en Medellín fue digno de Bollywood 🤔,0
Usted porqué me gusta tanto? Le puedo decir Ron Medellin dorado?,0
"#MedellínBajaElVolumen
🔈🔔🎶📢📻🎶📺🚗🏭 ¿Sabes cuánto afecta tu salud el ruido constante de la ciudad?
Todos podemos contribuir a tener una Medellín más tranquila, súmate a la Semana por la Tranquilidad y Gestión del Ruido. Conoce las actividades en 👉 https://t.co/wlX9FcBy7n. https://t.co/yuyiXHqoRj",0
#SuperamosAlCineCon Medellín #RegaloNutresa,0
"@Fernand33822170: #TodosConQuintero 
Fuera la corrupcion, el paramilitarismo y el narcotráfico de Medellín, Antioquia y de Colombia. 
Ap…",0
"@capatinov: La inseguridad en todo el país, pero especialmente en grandes ciudades, como se vio ayer en Medellín, lo que sucede en Bogot…",1
@CaracolRadio El alcalde de Medellín cargando atril por toda la ciudad,1
"#ConsejoTA  | Hoy en Consejo de Redacción el alcalde de Medellín, @QuinteroCalle , entregó más detalles sobre el atraco fallido de ayer en El Poblado | Entrevista completa en👉🏼https://t.co/YRS4Gbf3W3 https://t.co/5zeVas3GN0",0
@GustavoBolivar Los atrapan por qué ahora son mediocres no por la policía o acaso no ve el aumento de delincuencia en la ciudad no sea tan estúpido Medellín solo fue tranquila en los años de 2000 al 2008 cuando castaño tomo el poder de Medellín,1
Alguien dijo por ahí Medellin nos pertenece? https://t.co/KodZojrx8t,1
#superamosalcinecon severa balacera en Medellín  #regalonutresa,1
"@EduardAtehortua @RICARDOPALACI @wfrmusica @DeLaCalleHum Corrupción? Moreno, izquierdo, Bogotá 4 en línea izquierdos, cali, izquierdo, Medellín, izquierdo. Todos para la bolsa del encantador de incautos.",0
"@RonaldToroM: Demasiado show, mucha gente, ángulos cinematográficos sin temblar pulso tan cerca de una balacera. Un reporte casi inmedia…",0
"@Jokeraton #MedellinEstaCambiando 
MEDELLÍN HUMANA
🇨🇴🕊️❤️⚖️👊🏾🥑🐝🚂",0
"""Con la pavimentación de la vía a partir del 2006 el viaje hasta Medellín se redujo a la mitad, ahora estamos a menos de 3 horas."": : Mauricio Correa Restrepo, Alcalde de #SanJoséDeLaMontaña, en #UNIDOSPorAntioquia.

📻 https://t.co/z8mJbHjWni https://t.co/kCD2DlN3b6",1
@ClaroColombia Felicidades Medellín mintiera hermosa que ahora en navidad visten aún mejor.,1
"@asesoriaitzea: “Las discusiones en torno a la llegada de una 5ª Revolución Industrial no pueden ser ajenas a lo público”, ha declarado…",1
"Dios y Patria Lealtad y Apoyo MI GENERAL VARGAS...Felicitaciones a MI POLICÍA NACIONAL hoy en los 130 años..En especial por la intervención realizada ayer en Medellín.en la cual demostraron que están hechos es para servir ,y mantener el país en convivencia. Se les quiere mucho🙏 https://t.co/J6amGG7FBe",1
#MedellinEstaCambiando ni de derecha ni de izquierda ni como un bobo comodin como usted. Pero si un joven de #Medellin con pensamiento critito.,1
"Otro atraco masivo y con una bandola fuertemente armada en Medellín... 

No se pero me suena a que allí detrás hay alguien con ganas de ir detrás @QuinteroCalle",1
"#MedellinEstaCambiando 
#MEDELLINCONPETRO 

MEDELLÍN HUMANA
🇨🇴🕊️❤️⚖️👊🏾🥑🐝🚂 https://t.co/imfTiKK8hx",0
Ibagué superó a Bogotá y Medellín en proceso de transparencia según el Gobierno Nacional https://t.co/qu0UREvXa9,0
"Vídeos: Cómo inspirado en la serie española ""La casa de Papel"" de Netflix: intentaron hacer un robo masivo en una ""casa del oro"" en Medellín, Colombia

https://t.co/NmDPEZ1AAJ",0
Restaurante Los Kioscos en Medellín.... @santiagoangelp @darcyquinnr @calderonwiliams @lcvelez https://t.co/MK2dHPLTof,0
Quiero volver a Medellín. Quiero otra vez 👌💥,0
"@John_Wick_US: Ya RCN o Caracol deben estar pensando en hacer alguna novelucha de quinta, basada en los hechos ocurridos el día de ayer…",1
"@juliquintero2 @SGzAudi @FisicoImpuro Para empezar no creo q Físico impuro diga eso. Él es coherente. Segundo, quien le dijo q el alcalde de Medellín es íntimo de cuál mesías?
Tercero, le parece que, el títere payaso  es inocente de todas sus cagadas?
Cual doble rasero?
Los uribestias, como siempre, buscando excusas.",1
El verdadero cambio de Colombia debe empezar en Medellín. Si Medellín cambia Colombia sigue su ejemplo. #MedellinEstaCambiando,0
📌 Te contamos algunos de los detalles que permitieron a las autoridades frustrar el robo de oro en la ciudad de Medellín 🪙 👇    https://t.co/JqA9nTT7dN,0
"#MedellinEstaCambiando, Petro va punteando las encuestas en esa ciudad por encima de Falsardo y Matarife.

¿Si eso no es un buen cambio, qué lo es?
Medellín ya no es uribista. 

¡#PetroPresidente2022! https://t.co/H9Yx9CX40P",0
Tanto robo en Medellín y nadie me roba a mi.,1
Anclajes emocionales en el tabajo — Skills Bienestar Integral https://t.co/6E87vpjBpP,1
"#SuperamosAlCineCon
El supuesto robo en Medellín no lo se rick. Además esa frase jajaja la mejor @PoliciaColombia de Colombia jajaja 🤣 casi me cago de la risa al oír eso, ya sabemos sus técnicas para subir credibilidad pero también sabemos que uds son unos criminales. https://t.co/vSFnqB0rrV",0
Pensando seriamente en ir de Rionegro a Medellín única y exclusivamente a grabar un tiktok ahí usando ese audio. https://t.co/o0W8N7KKoc,1
"Vídeos: Cómo inspirado en la serie española ""La casa de Papel"" de Netflix: intentaron hacer un robo masivo en una ""casa del oro"" en Medellín, Colombia

https://t.co/IS6zAGbxe1",1
Crudas imágenes del atraco en Medellín. https://t.co/qImyz88cfQ,1
"(4/5) La Policía se enfrentó contra los delincuentes y logró frustrar el cinematográfico robo. El alcalde de Medellín, Daniel Quintero, informó que hay 11 capturados y la fuerza pública se encuentra operativa para dar con más capturas.",0
"(1/5) 🇨🇴El jueves 4 de noviembre, las autoridades evitaron un #robo de película en una empresa dedicada a la fundición de oro en El Poblado de #Medellín, #Colombia. Un delincuente y dos policías heridos dejó el asalto al estilo de la serie ‘#Lacasadepapel’. https://t.co/8oIZTOCDGv",0
@habitanteanimal: @Caidadelatorre Con los que me tragué en Medellín en los últimos dos periodos aprendí la lección.,0
"Avanza el diagnóstico de la Placita de Flórez de cara al proyecto de intervención integral que beneficiará a 320 comerciantes y visitantes💯💢💥
@RodrigoForonda5
@AgenciaAPPMed
@monpabon
https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",1
[VIDEOS] El cinematográfico robo a una fundidora de oro de Medellín desde todos los ángulos https://t.co/GM7OFxoydD @PoliciaMedellin @AlcaldiadeMed @PoliciaColombia @region6policia,0
"Arman pataleta con #MontealegreNoMeCalla, ¿y nadie se pregunta qué hace una bodega de oro en Medellín? ¿Quiénes son los dueños? ¿Cómo se enteraron los asaltantes? ¿Por qué los Medios Masivos no contestan estas preguntas? ¿A quiénes protegen? ¿Qué es lo que tanto quieren tapar?🤔 https://t.co/CuGUHtawcS",0
"Lo que pasa en las Vegas se queda en las Vegas. 
(Solo quienes vivimos en Medellín lo entenderán) jajaja https://t.co/4Ia6ehP7r1",1
"Que susto, ordenan evacuar 12 familias por colapso parcial en Medellín https://t.co/X59Qf37n9H",1
"@adrisgame: Jajaja Medellín es un show dizque intentaron hacer la de Tokio, Berlín, Río y Tránsito 🤣",1
"@AndresElGury @subirath Con tal de que no digan que doscientas mil son invalidas, sabemos que con lo que se a robado de medellin puede comprar a muchos de la registraría, pues si no vea como tienen compradas todas las cortes",1
"Será que ése robo de ayer en Medellín, fue una puesta en escena? Es que unos ladrones dando taannnto visaje desde el inicio...... está como raro!",1
@DanielArias092: La policía de Medellín llegando a un atraco en pocos minutos... No lo sé.,1
@kienyke: #Medellín🏙 | En el intercambio de disparos resultaron heridos dos policías y un capturado que se encuentran fuera de peligro.…,0
"Que pena, no hizo fue nada y sólo se dedicó a pasear. Todo lo que tenga que ver con esa administración es de lo peor que le ha pasado a Medellín. https://t.co/2cwv6m7PQ8",0
"@elespectador ""tenemos las mejores rejas del pais. Antes eran rejas del GEA malas  y corruptas, pero ahora son las rejas del Medellin futuro contratadas con una empresa rejadora internacional de un primo. Nadie sabe en el mundo de rejas como yo"" agregó @QuinteroCalle",0
Importante acompañar #MujeresPeriodistas https://t.co/H5hhO5UHT8,0
"@zonacero: ¡De película! Frustran robo a bodega de oro en Medellín y capturan a 11 con armamento de asalto
https://t.co/FUh7icDekX. http…",0
"@AlvaroUribeVel Si debe ser por eso que quisieron robar un banco en Medellín , nada tiene que ver con el desplome de la moneda colombiana, el robo de Plata por entes públicos y privadas, la falta de oportunidades en este país .",1
